,id_empresa,data_inicio_atividade,data_cadastro,nome_economico,nome_bairro
417,2184,2006-02-01,,Empresa 2184,Bairro 1
418,2202,2006-02-01,2007-02-15,Empresa 2202,Bairro 1
419,2068,2005-03-11,2009-01-07,Empresa 2068,Bairro 1
420,2062,2003-03-26,2008-01-22,Empresa 2062,Bairro 1
421,2209,2006-04-01,,Empresa 2209,Bairro 1
422,2221,2006-02-01,2009-01-07,Empresa 2221,Bairro 1
423,2213,2006-03-01,2007-02-14,Empresa 2213,Bairro 1
424,2214,2005-08-05,2011-07-07,Empresa 2214,Bairro 1
425,2036,2004-12-10,,Empresa 2036,Bairro 1
426,2041,2004-12-23,,Empresa 2041,Bairro 1
427,2241,2005-10-01,2009-01-07,Empresa 2241,Bairro 1
428,2040,2004-08-01,2009-01-07,Empresa 2040,Bairro 1
429,1988,2004-05-01,2007-02-01,Empresa 1988,Bairro 1
430,2007,2004-08-01,2008-07-07,Empresa 2007,Bairro 1
431,3500,2014-11-13,2014-11-13,Empresa 3500,Bairro 1
432,2252,2006-06-01,2008-10-09,Empresa 2252,Bairro 1
433,2000,2000-07-01,2009-01-07,Empresa 2000,Bairro 1
434,2272,2006-08-01,2006-08-29,Empresa 2272,Bairro 1
435,2012,2004-10-15,2008-02-01,Empresa 2012,Bairro 1
436,2257,2005-10-25,2010-08-27,Empresa 2257,Bairro 1
437,3828,2014-12-16,2016-03-22,Empresa 3828,Bairro 1
438,126,2010-10-01,2010-10-14,Empresa 126,Bairro 1
439,2287,2006-06-12,2006-10-03,Empresa 2287,Bairro 1
440,2298,2006-10-01,2006-10-31,Empresa 2298,Bairro 1
441,2302,2006-09-13,2006-11-21,Empresa 2302,Bairro 1
442,1970,2004-04-05,2009-01-07,Empresa 1970,Bairro 1
443,117,2010-09-14,2010-09-22,Empresa 117,Bairro 1
444,1977,2004-06-01,2007-02-13,Empresa 1977,Bairro 1
445,2265,2006-06-12,2006-08-02,Empresa 2265,Bairro 1
446,1986,2004-05-24,2009-01-07,Empresa 1986,Bairro 1
447,2331,2006-11-20,2007-03-21,Empresa 2331,Bairro 1
448,2357,2007-04-10,2007-05-18,Empresa 2357,Bairro 1
449,2349,2007-03-13,2007-04-25,Empresa 2349,Bairro 1
450,2333,2005-10-25,2007-03-23,Empresa 2333,Bairro 1
451,2354,2005-08-31,2007-05-09,Empresa 2354,Bairro 1
452,2005,2004-09-01,2006-11-08,Empresa 2005,Bairro 1
453,2370,2006-10-16,2007-06-14,Empresa 2370,Bairro 1
454,2374,2007-06-01,2007-06-18,Empresa 2374,Bairro 1
455,2360,2007-04-16,2007-05-29,Empresa 2360,Bairro 1
456,2380,2007-05-16,2007-06-20,Empresa 2380,Bairro 1
457,2377,2007-05-16,2007-06-20,Empresa 2377,Bairro 1
458,2379,2007-05-16,2007-06-20,Empresa 2379,Bairro 1
459,2398,2007-04-01,2007-07-25,Empresa 2398,Bairro 1
460,121,2010-09-20,2010-09-28,Empresa 121,Bairro 1
461,849,1955-01-01,2009-01-07,Empresa 849,Bairro 1
462,2399,2007-07-02,2007-07-27,Empresa 2399,Bairro 1
463,2419,1998-03-01,2007-08-22,Empresa 2419,Bairro 1
464,1884,2003-04-02,,Empresa 1884,Bairro 1
465,2425,2007-09-01,2007-09-11,Empresa 2425,Bairro 1
466,2426,2007-09-01,2007-09-12,Empresa 2426,Bairro 1
467,2427,2007-09-01,2007-09-12,Empresa 2427,Bairro 1
468,2412,2007-08-01,2007-08-20,Empresa 2412,Bairro 1
469,2429,2007-08-01,2007-09-13,Empresa 2429,Bairro 1
470,2432,2007-09-01,2007-09-17,Empresa 2432,Bairro 1
471,1886,2003-01-02,2008-06-30,Empresa 1886,Bairro 1
472,2445,2007-10-01,2007-10-16,Empresa 2445,Bairro 1
473,1892,2003-05-01,2006-11-08,Empresa 1892,Bairro 1
474,5786,2021-05-26,2021-07-15,Empresa 5786,Bairro 1
475,2454,2007-08-06,2007-10-29,Empresa 2454,Bairro 1
476,2453,2007-09-05,2007-10-26,Empresa 2453,Bairro 1
477,1860,2002-11-18,2007-11-12,Empresa 1860,Bairro 1
478,1862,2003-02-01,,Empresa 1862,Bairro 1
479,2481,2008-02-01,2008-01-29,Empresa 2481,Bairro 1
480,1872,2003-03-01,2009-01-07,Empresa 1872,Bairro 1
481,16,2009-11-01,2009-12-17,Empresa 16,Bairro 1
482,1873,2003-01-01,2007-02-02,Empresa 1873,Bairro 1
483,2495,2006-12-01,2008-02-19,Empresa 2495,Bairro 1
484,2478,2007-01-02,2008-01-25,Empresa 2478,Bairro 1
485,2503,2008-02-25,2008-03-04,Empresa 2503,Bairro 1
486,1849,2002-11-01,,Empresa 1849,Bairro 1
487,2516,2007-12-01,2008-04-01,Empresa 2516,Bairro 1
488,3272,2003-01-31,2014-01-21,Empresa 3272,Bairro 1
489,2510,2008-01-22,2008-03-12,Empresa 2510,Bairro 1
490,2511,2008-02-10,2008-03-12,Empresa 2511,Bairro 1
491,2515,2008-04-01,2008-03-20,Empresa 2515,Bairro 1
492,1846,2002-11-01,2009-01-07,Empresa 1846,Bairro 1
493,2526,2008-04-11,2008-04-22,Empresa 2526,Bairro 1
494,2523,2008-04-04,2008-04-17,Empresa 2523,Bairro 1
495,2524,2008-03-10,2008-04-18,Empresa 2524,Bairro 1
496,1813,2002-06-01,2009-01-07,Empresa 1813,Bairro 1
497,2542,2008-03-01,2008-05-19,Empresa 2542,Bairro 1
498,2545,2008-01-25,2008-05-29,Empresa 2545,Bairro 1
499,2551,2008-05-26,2008-06-11,Empresa 2551,Bairro 1
500,2552,2008-06-09,2008-06-16,Empresa 2552,Bairro 1
501,2554,2008-06-01,2008-06-18,Empresa 2554,Bairro 1
502,2560,2008-06-02,2008-06-27,Empresa 2560,Bairro 1
503,2548,2006-06-30,2008-06-05,Empresa 2548,Bairro 1
504,2563,1983-05-18,2008-07-03,Empresa 2563,Bairro 1
505,2572,1979-09-28,2008-07-10,Empresa 2572,Bairro 1
506,2576,2008-04-22,2008-07-16,Empresa 2576,Bairro 1
507,2581,2008-07-17,2008-07-21,Empresa 2581,Bairro 1
508,2585,2008-02-26,2008-07-23,Empresa 2585,Bairro 1
509,2586,2008-07-01,2008-07-25,Empresa 2586,Bairro 1
510,2588,2008-07-03,2008-07-28,Empresa 2588,Bairro 1
511,1786,2000-10-12,,Empresa 1786,Bairro 1
512,1783,2000-03-15,2008-03-26,Empresa 1783,Bairro 1
513,1782,2002-03-01,2009-01-07,Empresa 1782,Bairro 1
514,1777,2002-03-01,2008-07-09,Empresa 1777,Bairro 1
515,1778,2002-03-18,2007-03-09,Empresa 1778,Bairro 1
516,2656,2008-11-05,2008-11-12,Empresa 2656,Bairro 1
517,2615,2008-07-22,2008-09-09,Empresa 2615,Bairro 1
518,2639,2008-05-14,2008-10-17,Empresa 2639,Bairro 1
519,1785,2002-02-01,2007-07-05,Empresa 1785,Bairro 1
520,2649,2007-12-01,2008-11-03,Empresa 2649,Bairro 1
521,1754,2001-08-30,2006-09-20,Empresa 1754,Bairro 1
522,2658,1996-12-03,2008-11-17,Empresa 2658,Bairro 1
523,1763,2002-01-02,2009-01-07,Empresa 1763,Bairro 1
524,2671,2008-05-07,2008-12-05,Empresa 2671,Bairro 1
525,2660,2008-11-01,2008-11-19,Empresa 2660,Bairro 1
526,1758,2002-01-02,2007-01-16,Empresa 1758,Bairro 1
527,2686,2008-10-01,2009-01-21,Empresa 2686,Bairro 1
528,1762,2001-12-17,2009-01-07,Empresa 1762,Bairro 1
529,1764,2001-11-01,2009-01-07,Empresa 1764,Bairro 1
530,2690,2009-01-12,2009-02-04,Empresa 2690,Bairro 1
531,1748,2001-11-01,2007-12-17,Empresa 1748,Bairro 1
532,2731,2008-11-01,2009-04-09,Empresa 2731,Bairro 1
533,2698,2008-12-08,2009-02-18,Empresa 2698,Bairro 1
534,3265,1994-09-26,2014-01-13,Empresa 3265,Bairro 1
535,2715,2001-01-01,2009-03-17,Empresa 2715,Bairro 1
536,2756,2009-05-10,2009-05-13,Empresa 2756,Bairro 1
537,1726,2001-05-01,2009-01-07,Empresa 1726,Bairro 1
538,2730,2009-03-02,2009-04-09,Empresa 2730,Bairro 1
539,2716,2009-03-10,2009-03-18,Empresa 2716,Bairro 1
540,1724,2001-07-23,2007-12-21,Empresa 1724,Bairro 1
541,1720,1999-04-01,2008-02-09,Empresa 1720,Bairro 1
542,1728,2001-06-22,2009-01-07,Empresa 1728,Bairro 1
543,2751,2009-03-01,2009-05-08,Empresa 2751,Bairro 1
544,2744,2009-04-27,2009-04-28,Empresa 2744,Bairro 1
545,290,2011-06-27,2011-07-29,Empresa 290,Bairro 1
546,1707,2001-03-23,2009-01-07,Empresa 1707,Bairro 1
547,2778,2009-06-01,2009-06-23,Empresa 2778,Bairro 1
548,1691,2001-01-01,,Empresa 1691,Bairro 1
549,2779,2009-06-01,2009-06-23,Empresa 2779,Bairro 1
550,2785,2009-06-10,2009-06-25,Empresa 2785,Bairro 1
551,2789,2009-07-01,2009-07-06,Empresa 2789,Bairro 1
552,2794,2009-07-01,2009-07-07,Empresa 2794,Bairro 1
553,1689,2001-01-01,2009-01-07,Empresa 1689,Bairro 1
554,2790,2009-06-29,2009-07-06,Empresa 2790,Bairro 1
555,2819,2009-09-10,2009-09-02,Empresa 2819,Bairro 1
556,2806,2009-03-25,2009-08-13,Empresa 2806,Bairro 1
557,2813,2009-08-10,2009-08-26,Empresa 2813,Bairro 1
558,1677,2000-10-01,2009-01-07,Empresa 1677,Bairro 1
559,2781,2009-06-22,2009-06-24,Empresa 2781,Bairro 1
560,2787,2009-06-01,2009-06-26,Empresa 2787,Bairro 1
561,1673,2000-09-01,2007-07-05,Empresa 1673,Bairro 1
562,1674,2000-10-15,,Empresa 1674,Bairro 1
563,2820,2008-05-02,2009-09-03,Empresa 2820,Bairro 1
564,1671,2000-07-10,2008-03-07,Empresa 1671,Bairro 1
565,5785,2021-07-08,2021-07-15,Empresa 5785,Bairro 1
566,1665,2000-08-01,2008-04-01,Empresa 1665,Bairro 1
567,1647,2000-03-01,2012-11-12,Empresa 1647,Bairro 1
568,2839,2009-08-01,2009-10-14,Empresa 2839,Bairro 1
569,1637,1999-09-01,2009-01-07,Empresa 1637,Bairro 1
570,1649,2000-02-01,2008-05-12,Empresa 1649,Bairro 1
571,3259,1991-11-04,2014-01-13,Empresa 3259,Bairro 1
572,1654,2000-04-01,2007-02-02,Empresa 1654,Bairro 1
573,2898,2007-09-14,2010-05-18,Empresa 2898,Bairro 1
574,2860,2009-11-23,2009-12-08,Empresa 2860,Bairro 1
575,2869,2010-01-04,2010-01-22,Empresa 2869,Bairro 1
576,2873,2010-01-18,2010-02-01,Empresa 2873,Bairro 1
577,2888,2009-06-01,2010-03-19,Empresa 2888,Bairro 1
578,1626,1999-10-10,2009-01-07,Empresa 1626,Bairro 1
579,2909,2010-06-01,2010-06-10,Empresa 2909,Bairro 1
580,2901,2010-04-23,2010-05-19,Empresa 2901,Bairro 1
581,2882,2009-12-15,2010-02-16,Empresa 2882,Bairro 1
582,2879,2010-01-14,2010-02-10,Empresa 2879,Bairro 1
583,1635,1999-12-20,,Empresa 1635,Bairro 1
584,2884,2009-12-17,2010-03-08,Empresa 2884,Bairro 1
585,2906,2010-05-01,2010-06-01,Empresa 2906,Bairro 1
586,2870,2009-12-02,2010-01-27,Empresa 2870,Bairro 1
587,2911,2010-05-14,2010-06-15,Empresa 2911,Bairro 1
588,2949,2010-09-30,2010-10-07,Empresa 2949,Bairro 1
589,2926,2010-05-17,2010-07-28,Empresa 2926,Bairro 1
590,1614,1996-11-01,2009-01-07,Empresa 1614,Bairro 1
591,2922,2010-07-19,2010-07-20,Empresa 2922,Bairro 1
592,2939,2010-08-01,2010-08-27,Empresa 2939,Bairro 1
593,2945,2010-07-01,2010-09-28,Empresa 2945,Bairro 1
594,3677,2015-07-07,2015-08-12,Empresa 3677,Bairro 1
595,2952,2010-09-20,2010-10-08,Empresa 2952,Bairro 1
596,2971,2010-06-01,2010-12-16,Empresa 2971,Bairro 1
597,2980,2010-12-06,2011-02-08,Empresa 2980,Bairro 1
598,1633,2000-01-03,2009-01-07,Empresa 1633,Bairro 1
599,1610,1999-08-04,2008-07-15,Empresa 1610,Bairro 1
600,1615,1990-04-20,2008-09-02,Empresa 1615,Bairro 1
601,1613,1999-08-01,2009-01-07,Empresa 1613,Bairro 1
602,2986,2011-02-07,2011-02-17,Empresa 2986,Bairro 1
603,2991,2010-02-24,2011-02-25,Empresa 2991,Bairro 1
604,1612,1999-09-01,2010-08-04,Empresa 1612,Bairro 1
605,1589,1999-05-01,2009-01-07,Empresa 1589,Bairro 1
606,2960,2010-10-01,2010-11-05,Empresa 2960,Bairro 1
607,2992,2022-07-12,2022-07-12,Empresa 2992,Bairro 1
608,3017,2011-06-17,2011-07-06,Empresa 3017,Bairro 1
609,3042,2011-02-22,2011-09-21,Empresa 3042,Bairro 1
610,1601,1999-03-13,2007-02-01,Empresa 1601,Bairro 1
611,1599,1999-08-01,2009-01-07,Empresa 1599,Bairro 1
612,3004,2011-03-17,2011-05-11,Empresa 3004,Bairro 1
613,3044,2011-09-21,2011-10-03,Empresa 3044,Bairro 1
614,3024,2010-09-20,2011-07-22,Empresa 3024,Bairro 1
615,140,1991-01-01,2007-07-04,Empresa 140,Bairro 1
616,3036,2011-08-23,2011-09-01,Empresa 3036,Bairro 1
617,1591,1999-07-01,2006-11-28,Empresa 1591,Bairro 1
618,3048,2011-10-26,2011-10-31,Empresa 3048,Bairro 1
619,3002,2011-05-02,2011-05-06,Empresa 3002,Bairro 1
620,3060,2011-08-08,2012-01-03,Empresa 3060,Bairro 1
621,3079,2012-04-17,2012-04-19,Empresa 3079,Bairro 1
622,1582,1999-04-01,2009-01-07,Empresa 1582,Bairro 1
623,3082,2011-04-06,2012-05-11,Empresa 3082,Bairro 1
624,1574,1999-04-01,2007-02-14,Empresa 1574,Bairro 1
625,2375,2007-06-01,2007-06-19,Empresa 2375,Bairro 1
626,3116,2004-12-20,2012-10-19,Empresa 3116,Bairro 1
627,3085,2010-11-22,2012-06-15,Empresa 3085,Bairro 1
628,3121,2012-11-08,2012-11-09,Empresa 3121,Bairro 1
629,3087,2012-05-14,2012-06-18,Empresa 3087,Bairro 1
630,1568,1998-01-01,,Empresa 1568,Bairro 1
631,3153,2013-05-21,2013-06-21,Empresa 3153,Bairro 1
632,3130,2012-04-04,2013-01-31,Empresa 3130,Bairro 1
633,1559,1998-11-03,2009-06-10,Empresa 1559,Bairro 1
634,3252,2010-07-15,2014-01-13,Empresa 3252,Bairro 1
635,1565,1999-04-01,2009-01-07,Empresa 1565,Bairro 1
636,1541,1998-11-01,2007-02-12,Empresa 1541,Bairro 1
637,3254,1987-06-06,2014-01-13,Empresa 3254,Bairro 1
638,1537,1998-09-01,2009-01-07,Empresa 1537,Bairro 1
639,1514,1998-07-01,2009-01-07,Empresa 1514,Bairro 1
640,3169,2013-02-18,2013-07-29,Empresa 3169,Bairro 1
641,1516,1998-07-23,2007-01-30,Empresa 1516,Bairro 1
642,3196,2013-10-14,2013-11-11,Empresa 3196,Bairro 1
643,1509,1998-08-01,2009-01-07,Empresa 1509,Bairro 1
644,3203,2013-11-01,2013-11-19,Empresa 3203,Bairro 1
645,906,1982-08-16,2007-02-01,Empresa 906,Bairro 1
646,5028,2019-06-03,2019-08-13,Empresa 5028,Bairro 1
647,155,2010-02-17,2010-12-03,Empresa 155,Bairro 1
648,3240,2011-10-27,2014-01-09,Empresa 3240,Bairro 1
649,3289,2013-12-18,2013-12-18,Empresa 3289,Bairro 1
650,901,1968-10-21,2009-01-07,Empresa 901,Bairro 1
651,1492,1997-06-02,2013-06-04,Empresa 1492,Bairro 1
652,200,2011-02-01,2011-03-10,Empresa 200,Bairro 1
653,3578,2014-08-01,2014-08-01,Empresa 3578,Bairro 1
654,3231,2013-11-01,2013-11-01,Empresa 3231,Bairro 1
655,3298,2013-07-18,2014-03-04,Empresa 3298,Bairro 1
656,2864,2009-12-01,2009-12-21,Empresa 2864,Bairro 1
657,1484,2003-09-01,2009-01-07,Empresa 1484,Bairro 1
658,3472,2014-10-15,2014-10-23,Empresa 3472,Bairro 1
659,3331,2014-04-04,2013-12-15,Empresa 3331,Bairro 1
660,1482,1976-03-01,2009-01-07,Empresa 1482,Bairro 1
661,3214,2013-10-02,2013-12-04,Empresa 3214,Bairro 1
662,1478,1998-04-01,2007-07-05,Empresa 1478,Bairro 1
663,1479,1998-04-02,2009-01-07,Empresa 1479,Bairro 1
664,1468,1998-01-30,2008-07-14,Empresa 1468,Bairro 1
665,1465,1998-02-16,2009-01-07,Empresa 1465,Bairro 1
666,1441,1997-08-01,2007-09-10,Empresa 1441,Bairro 1
667,1433,1997-07-01,2009-01-07,Empresa 1433,Bairro 1
668,1449,1997-05-01,2009-01-07,Empresa 1449,Bairro 1
669,3335,2014-04-04,2014-05-06,Empresa 3335,Bairro 1
670,1438,1997-03-31,2013-05-29,Empresa 1438,Bairro 1
671,1432,1997-06-01,2009-01-07,Empresa 1432,Bairro 1
672,1425,1997-03-03,2009-01-07,Empresa 1425,Bairro 1
673,1431,1997-05-02,2009-01-07,Empresa 1431,Bairro 1
674,1426,1997-04-01,2009-01-07,Empresa 1426,Bairro 1
675,1414,1997-01-02,2009-01-07,Empresa 1414,Bairro 1
676,1412,1996-11-01,2007-02-14,Empresa 1412,Bairro 1
677,1404,1996-04-12,2007-02-13,Empresa 1404,Bairro 1
678,1401,1996-05-01,2007-05-31,Empresa 1401,Bairro 1
679,3982,2011-10-19,2016-08-29,Empresa 3982,Bairro 1
680,3874,2016-05-09,2016-05-24,Empresa 3874,Bairro 1
681,1390,1996-07-24,2009-01-07,Empresa 1390,Bairro 1
682,1386,1996-06-10,2007-04-18,Empresa 1386,Bairro 1
683,1371,1996-02-01,2007-09-17,Empresa 1371,Bairro 1
684,1356,1995-11-01,2007-06-01,Empresa 1356,Bairro 1
685,1349,1995-08-01,2008-05-30,Empresa 1349,Bairro 1
686,1341,1995-06-01,2009-01-07,Empresa 1341,Bairro 1
687,1324,1995-03-10,2008-09-04,Empresa 1324,Bairro 1
688,1331,1995-05-01,2008-02-13,Empresa 1331,Bairro 1
689,1309,1994-10-01,2009-01-07,Empresa 1309,Bairro 1
690,1302,1994-08-01,2009-06-30,Empresa 1302,Bairro 1
691,1294,1994-06-01,2007-04-03,Empresa 1294,Bairro 1
692,1287,1994-04-01,2008-06-23,Empresa 1287,Bairro 1
693,1275,1994-03-01,2012-03-02,Empresa 1275,Bairro 1
694,1267,1994-01-03,2009-01-07,Empresa 1267,Bairro 1
695,3360,2014-04-28,2014-05-26,Empresa 3360,Bairro 1
696,1248,1993-05-15,2007-02-01,Empresa 1248,Bairro 1
697,3457,2014-09-19,2014-10-03,Empresa 3457,Bairro 1
698,1966,2004-05-01,2009-01-07,Empresa 1966,Bairro 1
699,1211,1992-03-06,2007-03-09,Empresa 1211,Bairro 1
700,426,2012-04-02,2015-04-23,Empresa 426,Bairro 1
701,1205,1992-03-02,2007-10-03,Empresa 1205,Bairro 1
702,1198,1991-09-01,2009-01-07,Empresa 1198,Bairro 1
703,1203,1992-01-02,2007-10-26,Empresa 1203,Bairro 1
704,1187,1991-06-01,2009-01-07,Empresa 1187,Bairro 1
705,1157,1979-12-28,2007-07-05,Empresa 1157,Bairro 1
706,1150,1973-05-11,2007-05-31,Empresa 1150,Bairro 1
707,1470,1998-04-01,2007-12-14,Empresa 1470,Bairro 1
708,1135,1990-06-01,2007-10-30,Empresa 1135,Bairro 1
709,1122,1990-02-01,2006-11-08,Empresa 1122,Bairro 1
710,1121,1986-02-15,2009-01-07,Empresa 1121,Bairro 1
711,1102,1989-03-17,2013-05-20,Empresa 1102,Bairro 1
712,3465,2014-09-15,2014-09-15,Empresa 3465,Bairro 1
713,805,2013-08-20,2013-11-13,Empresa 805,Bairro 1
714,1656,2000-04-01,2008-07-24,Empresa 1656,Bairro 1
715,1018,1982-03-15,2009-01-07,Empresa 1018,Bairro 1
716,2818,2009-09-01,2009-09-02,Empresa 2818,Bairro 1
717,992,1946-11-05,2009-01-07,Empresa 992,Bairro 1
718,1000,1981-06-01,2009-01-07,Empresa 1000,Bairro 1
719,1009,1984-12-10,2006-11-08,Empresa 1009,Bairro 1
720,156,2010-12-06,2010-12-07,Empresa 156,Bairro 1
721,998,1984-01-02,2009-01-07,Empresa 998,Bairro 1
722,991,1964-07-22,2009-05-25,Empresa 991,Bairro 1
723,986,1943-04-12,2009-01-07,Empresa 986,Bairro 1
724,149,2010-11-22,2010-11-23,Empresa 149,Bairro 1
725,3332,2014-03-07,2014-05-06,Empresa 3332,Bairro 1
726,981,1962-12-07,2009-03-02,Empresa 981,Bairro 1
727,979,1960-04-19,2006-12-15,Empresa 979,Bairro 1
728,973,1983-05-04,2007-07-05,Empresa 973,Bairro 1
729,959,1968-04-04,2007-02-02,Empresa 959,Bairro 1
730,2477,2006-09-01,2008-01-23,Empresa 2477,Bairro 1
731,3343,2014-04-24,2014-04-24,Empresa 3343,Bairro 1
732,947,1983-01-01,2009-01-07,Empresa 947,Bairro 1
733,938,1982-01-01,2009-08-28,Empresa 938,Bairro 1
734,935,1965-01-01,2007-07-05,Empresa 935,Bairro 1
735,1567,1998-11-01,2007-05-04,Empresa 1567,Bairro 1
736,915,1975-08-29,2009-01-07,Empresa 915,Bairro 1
737,928,1975-10-01,2009-01-07,Empresa 928,Bairro 1
738,925,1972-01-01,2009-01-07,Empresa 925,Bairro 1
739,5761,2021-06-14,2021-07-02,Empresa 5761,Bairro 1
740,3323,2014-03-03,2014-03-03,Empresa 3323,Bairro 1
741,923,1976-12-01,2009-01-07,Empresa 923,Bairro 1
742,640,2013-02-18,2013-03-12,Empresa 640,Bairro 1
743,1697,2000-02-28,2009-01-07,Empresa 1697,Bairro 1
744,922,1970-07-10,2009-01-07,Empresa 922,Bairro 1
745,916,1978-09-05,2006-11-20,Empresa 916,Bairro 1
746,1994,2003-09-22,2009-01-07,Empresa 1994,Bairro 1
747,2844,2009-10-28,2009-10-29,Empresa 2844,Bairro 1
748,118,2010-09-15,2010-09-23,Empresa 118,Bairro 1
749,899,1988-05-02,2009-01-07,Empresa 899,Bairro 1
750,3373,2014-05-26,2014-06-12,Empresa 3373,Bairro 1
751,2975,2010-03-24,2011-01-12,Empresa 2975,Bairro 1
752,880,1966-12-22,2009-01-07,Empresa 880,Bairro 1
753,3342,2014-04-15,2014-04-15,Empresa 3342,Bairro 1
754,897,1962-12-07,2008-01-11,Empresa 897,Bairro 1
755,146,2010-11-08,2010-11-18,Empresa 146,Bairro 1
756,3359,2014-04-28,2014-05-23,Empresa 3359,Bairro 1
757,857,1999-01-04,2009-07-01,Empresa 857,Bairro 1
758,850,1985-01-01,2007-02-01,Empresa 850,Bairro 1
759,723,2013-05-20,2013-07-09,Empresa 723,Bairro 1
760,833,1994-11-01,2007-07-05,Empresa 833,Bairro 1
761,3371,2014-05-05,2014-06-11,Empresa 3371,Bairro 1
762,836,1990-04-01,2011-09-02,Empresa 836,Bairro 1
763,260,2011-05-20,2011-06-14,Empresa 260,Bairro 1
764,2905,2010-05-01,2010-06-01,Empresa 2905,Bairro 1
765,3379,2014-06-02,2014-06-24,Empresa 3379,Bairro 1
766,1271,1994-01-01,2009-12-03,Empresa 1271,Bairro 1
767,3356,2014-01-15,2014-01-15,Empresa 3356,Bairro 1
768,4017,2016-08-02,2016-10-06,Empresa 4017,Bairro 1
769,3376,2013-08-26,2014-06-18,Empresa 3376,Bairro 1
770,619,2012-12-03,2013-02-04,Empresa 619,Bairro 1
771,827,1986-08-01,,Empresa 827,Bairro 1
772,818,1972-12-08,2007-01-17,Empresa 818,Bairro 1
773,812,1995-05-05,2007-05-29,Empresa 812,Bairro 1
774,817,1981-01-02,2006-08-16,Empresa 817,Bairro 1
775,3388,2014-05-27,2014-07-04,Empresa 3388,Bairro 1
776,814,1988-04-05,2010-05-24,Empresa 814,Bairro 1
777,815,2006-05-01,2012-07-17,Empresa 815,Bairro 1
778,810,1974-02-01,2010-07-09,Empresa 810,Bairro 1
779,3394,2014-06-11,2014-07-18,Empresa 3394,Bairro 1
780,3386,2014-06-02,2014-07-02,Empresa 3386,Bairro 1
781,1831,2002-08-12,2007-12-17,Empresa 1831,Bairro 1
782,2977,2010-08-23,2011-01-18,Empresa 2977,Bairro 1
783,793,2013-10-07,2013-10-17,Empresa 793,Bairro 1
784,3631,2015-05-04,2015-06-24,Empresa 3631,Bairro 1
785,2026,2004-08-26,2009-01-07,Empresa 2026,Bairro 1
786,784,2013-08-22,2013-10-07,Empresa 784,Bairro 1
787,745,2013-07-15,2013-08-06,Empresa 745,Bairro 1
788,3405,2014-05-29,2014-05-29,Empresa 3405,Bairro 1
789,1743,2001-08-15,2009-01-07,Empresa 1743,Bairro 1
790,727,2013-05-15,2013-07-15,Empresa 727,Bairro 1
791,728,2013-06-15,2013-07-15,Empresa 728,Bairro 1
792,699,2013-05-24,2013-06-06,Empresa 699,Bairro 1
793,715,2013-05-08,2013-06-21,Empresa 715,Bairro 1
794,44,2010-03-01,2010-03-24,Empresa 44,Bairro 1
795,3398,2014-07-22,2014-07-22,Empresa 3398,Bairro 1
796,3399,2014-06-28,2014-07-24,Empresa 3399,Bairro 1
797,2138,2005-07-01,2008-09-05,Empresa 2138,Bairro 1
798,693,2013-05-27,2013-05-28,Empresa 693,Bairro 1
799,3431,2014-08-01,2014-08-01,Empresa 3431,Bairro 1
800,3412,2014-05-02,2014-05-02,Empresa 3412,Bairro 1
801,4140,2017-02-10,2017-03-14,Empresa 4140,Bairro 1
802,3401,2014-06-23,2014-06-23,Empresa 3401,Bairro 1
803,3328,2014-03-11,2014-03-11,Empresa 3328,Bairro 1
804,686,2013-04-05,2013-05-21,Empresa 686,Bairro 1
805,751,2013-08-01,2013-08-08,Empresa 751,Bairro 1
806,3419,2014-08-01,2014-08-01,Empresa 3419,Bairro 1
807,3414,2009-06-10,2014-08-15,Empresa 3414,Bairro 1
808,179,2011-03-01,2011-02-28,Empresa 179,Bairro 1
809,3417,2014-07-16,2014-07-16,Empresa 3417,Bairro 1
810,645,2013-03-01,2013-03-18,Empresa 645,Bairro 1
811,446,2012-04-02,2012-04-09,Empresa 446,Bairro 1
812,3262,1991-09-26,2014-01-13,Empresa 3262,Bairro 1
813,707,2013-06-04,2013-06-14,Empresa 707,Bairro 1
814,606,2012-11-28,2012-12-04,Empresa 606,Bairro 1
815,138,2010-10-01,2010-11-01,Empresa 138,Bairro 1
816,610,2012-11-30,2012-12-12,Empresa 610,Bairro 1
817,549,2012-08-23,2012-09-06,Empresa 549,Bairro 1
818,578,2012-08-22,2012-10-10,Empresa 578,Bairro 1
819,562,2012-09-20,2012-09-21,Empresa 562,Bairro 1
820,3566,2015-03-01,2015-03-01,Empresa 3566,Bairro 1
821,404,2011-11-01,2012-03-01,Empresa 404,Bairro 1
822,510,2012-07-23,2012-07-20,Empresa 510,Bairro 1
823,6367,2023-05-09,2023-05-09,Empresa 6367,Bairro 1
824,545,2012-06-01,2012-09-03,Empresa 545,Bairro 1
825,552,2012-07-31,2012-09-11,Empresa 552,Bairro 1
826,542,2012-06-27,2012-08-27,Empresa 542,Bairro 1
827,12,2010-04-01,2009-12-17,Empresa 12,Bairro 1
828,3493,2014-10-08,2014-10-08,Empresa 3493,Bairro 1
829,949,1974-10-01,2009-01-07,Empresa 949,Bairro 1
830,3026,2011-05-15,2011-07-28,Empresa 3026,Bairro 1
831,3205,2013-04-02,2013-11-29,Empresa 3205,Bairro 1
832,530,2012-08-01,2012-08-16,Empresa 530,Bairro 1
833,3505,2014-12-16,2014-12-16,Empresa 3505,Bairro 1
